maj_foreign,maj_race,pct_unemp_labor,pct_hs_grad,med_ageE
FALSE,hs_latino,0.026550647032574745,0.09504685408299866,38.7
FALSE,hs_latino,0.034009360374414974,0.10702028081123245,29.1
FALSE,nh_white,0.04343501326259947,0.08852785145888595,44.9
FALSE,hs_latino,0.019297690604239165,0.11578614362543499,30.6
TRUE,hs_latino,0.04161118508655127,0.07490013315579228,32.1
TRUE,hs_latino,0.04898183819482664,0.035222894881673086,30
FALSE,no_majority,0.026469839653855944,0.07177398829218631,36.2
FALSE,hs_latino,0.049277605779153764,0.10319917440660474,35.1
FALSE,hs_latino,0.028487947406866325,0.09441197954711468,27.7
FALSE,hs_latino,0.025402895383774923,0.0965583173996176,35.3
FALSE,no_majority,0.011822258459029759,0.07827150428047289,30.8
FALSE,no_majority,0.026050080775444264,0.11126817447495961,40.1
FALSE,no_majority,0.007971014492753623,0.051932367149758456,51
FALSE,hs_latino,0.043731100255873456,0.1086299139334729,33
FALSE,no_majority,0.011720983419096626,0.033733562035448826,46.3
FALSE,hs_latino,0.024376417233560092,0.12377173091458805,35.4
FALSE,hs_latino,0.018991760927244798,0.13140622818042172,36.9
FALSE,nh_white,0.0046132008516678496,0,53.1
FALSE,nh_black,0.09936288464145317,0.06222041480276535,32.4
FALSE,no_majority,0.046416166719292704,0.05936217240290496,39.6
FALSE,no_majority,0.03361344537815126,0.1021671826625387,34.3
FALSE,nh_white,0.018170426065162906,0.006892230576441102,45.6
FALSE,no_majority,0.04702970297029703,0.15387788778877887,31.1
FALSE,hs_latino,0.04216867469879518,0.06855006231823847,32.5
TRUE,hs_latino,0.07376578645235361,0.13346727898966704,32.1
FALSE,no_majority,0.030356512530885987,0.1260148252735616,40
FALSE,hs_latino,0.03276803679218166,0.12791031905720035,37.9
FALSE,no_majority,0.014229249011857707,0.03873517786561265,41.9
FALSE,hs_latino,0.036073059360730596,0.2095890410958904,31.8
TRUE,hs_latino,0.029986672589960017,0.15859617947578855,35.4
FALSE,hs_latino,0.016521197007481298,0.09772443890274314,37.2
FALSE,no_majority,0.017422381058744694,0.03886531159258432,44.5
FALSE,hs_latino,0.07226940843391447,0.0941737445984205,36
FALSE,hs_latino,0.05284704131001117,0.0989951618905843,27.3
FALSE,hs_latino,0.039371381306865176,0.09164598842018197,27.8
FALSE,hs_latino,0.05159835521952513,0.10425785913251094,30.3
FALSE,hs_latino,0.06279142057817842,0.12931302455704072,32.4
FALSE,hs_latino,0.033892986034834455,0.0900674721481249,27.2
FALSE,no_majority,0.03575685339690107,0.11859356376638856,37.8
TRUE,nh_asian,0.04308588064046579,0.10058224163027657,43.6
FALSE,no_majority,0.02861035422343324,0.08555858310626703,44.2
FALSE,no_majority,0.025197628458498024,0.04397233201581028,45
FALSE,hs_latino,0.06067267531325566,0.08639261376126621,35.1
FALSE,nh_white,0.050470064324591786,0.05855187201055583,37.7
FALSE,nh_white,0.019904623678208583,0.05287165664524155,41
FALSE,nh_white,0.013506994693680656,0.04630969609261939,50.4
FALSE,nh_white,0.022150882825040127,0.01749598715890851,49.8
FALSE,nh_white,0.06201106659034535,0.03377218088151116,39
FALSE,no_majority,0.043478260869565216,0.06768044549153994,40.4
FALSE,nh_white,0.054511857098860486,0.030489682784108407,43.3
FALSE,hs_latino,0.04237060874229016,0.050683829444891394,36.5
FALSE,no_majority,0.05992414664981037,0.11529709228824273,41.4
FALSE,nh_white,0.0693765878444401,0.06879030682040257,36.2
FALSE,no_majority,0.010790114862513052,0.08353637312913331,46.1
FALSE,hs_latino,0.06129666011787819,0.10098231827111984,27.5
FALSE,hs_latino,0.03545911616829849,0.10134956337655464,27.8
FALSE,hs_latino,0.062241806664830625,0.11814927017350592,27
FALSE,hs_latino,0.032917139614074914,0.07446083995459706,31.1
FALSE,nh_white,0.03080168776371308,0.0810126582278481,33.5
FALSE,nh_white,0.022674991784423268,0.045678606638186,42.3
FALSE,nh_white,0.01986113353786533,0.048280316486355564,47.3
FALSE,nh_white,0.03377529658060014,0.082065596650383807,44.3
TRUE,nh_white,0.029647585306731308,0.08801044191683759,41.9
TRUE,no_majority,0.038395019024558975,0.12193012798339675,36.7
FALSE,nh_white,0.02523821787277878,0.08524336852948751,40.3
NA,no_majority,NaN,NaN,NA
FALSE,no_majority,0.040099557522123894,0.06471238938053098,34.7
FALSE,no_majority,0.04003777148253069,0.0874409820585458,42.4
FALSE,no_majority,0.05465717981888745,0.06969598965071151,35.2
FALSE,no_majority,0.04134409487728546,0.07906440454620327,34.7
FALSE,nh_white,0.03847936949466852,0.10060268891979601,40.6
FALSE,nh_white,0.013380909901873328,0.09128754088611359,46
FALSE,hs_latino,0.007951741157115437,0.11708253358925144,37
FALSE,nh_white,0.020484171322160148,0.048727498448168836,42.6
FALSE,no_majority,0.03127549632852869,0.05656785422899103,51.3
FALSE,hs_latino,0.0477926285945727,0.14560550830295665,38.8
FALSE,no_majority,0.05363397548161121,0.09019264448336252,36.9
FALSE,nh_white,0.03701578192252511,0.1193687230989957,43.5
FALSE,nh_white,0.011473152822395595,0.06287287746672786,46.9
FALSE,no_majority,0.02662490211433046,0.1216914643696163,41
FALSE,no_majority,0.014827327327327328,0.07057057057057058,33.4
FALSE,nh_white,0.02170686456400742,0.08348794063079777,40.4
FALSE,hs_latino,0.05241090146750524,0.09294199860237597,36
FALSE,hs_latino,0.032030749519538756,0.13068545803971812,34.3
FALSE,hs_latino,0.02192729371032891,0.0994422004231583,37
TRUE,hs_latino,0.07115963855421686,0.08640813253012049,32.4
FALSE,hs_latino,0.08368537517602093,0.09937638302152485,24.2
FALSE,no_majority,0.023039293040871076,0.09562884645731419,37.8
FALSE,hs_latino,0.029500964984835953,0.1386821064240419,40
FALSE,hs_latino,0.05048238725600179,0.1285618128786179,31.7
FALSE,hs_latino,0.03709981167608286,0.10414312617702448,31.9
FALSE,hs_latino,0.03765579421904004,0.07027313709891275,26.9
FALSE,nh_white,0.015690376569037656,0.06563807531380753,43.3
FALSE,nh_white,0.04087310079178258,0.0577787288679649,48.7
FALSE,no_majority,0.06236605229318474,0.04629232747535362,22.8
FALSE,hs_latino,0.03908355795148248,0.1091644204851752,34.9
TRUE,hs_latino,0.023663453111305872,0.19398188723342097,31.8
FALSE,no_majority,0.02625,0.03892857142857143,38.6
FALSE,hs_latino,0.017742428877332517,0.09330070357907617,28.2
FALSE,no_majority,0.029919644383655325,0.1000170969396478,32.3
FALSE,nh_white,0.032216769788777466,0.07382120759547685,47.2
FALSE,nh_white,0.04598779915532614,0.05161895823557015,48.1
FALSE,hs_latino,0.04480369515011547,0.10854503464203233,29.1
FALSE,hs_latino,0.05491907619567194,0.06764866339334424,28.5
FALSE,hs_latino,0.054759220486390724,0.09550652278949912,35.4
FALSE,hs_latino,0.0332589738389779,0.0888257959845873,28.2
FALSE,hs_latino,0.04798293939932469,0.1194242047272081,32
FALSE,hs_latino,0.04841763592101704,0.12604814714633486,31
FALSE,hs_latino,0.035659859798841814,0.0920451081987199,39.4
FALSE,hs_latino,0.06734191075828086,0.10320284697508897,31.4
TRUE,hs_latino,0.05175469691598724,0.10918114143920596,29.8
TRUE,nh_asian,0.04527629233511586,0.10160427807486631,40.5
FALSE,no_majority,0.024203507038775007,0.09706100271672018,44
TRUE,hs_latino,0.03616840915512857,0.10228878214184799,32.4
FALSE,no_majority,0.024880889359449446,0.05743779777660138,38.7
TRUE,no_majority,0.038,0.07833333333333334,39.1
